nome,fonte,unidade,codigo_brasil,brasil,codigo_regiao,regiao,codigo_estado,estado,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023,ano_2024
Produção - batata-inglesa - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,3,Sudeste,33,Rio de Janeiro,28415.73,20764.02,10339.65,13332.48,7094.66,5166.3,5893.09,7135.45,5194.61,14022.46,4743.92,4203.24,6343.01,2584.59,4529.76,2431.49,1946.34,1863.11,1923.84,1335.88,5247.47,1906.81,1388.35,2095.15,1489.5,1295.71,993.37,930.3,955.57,785.93,519.23,513.52,491.17,254.67,151.15,136.1,405.0,391.43,465.27,437.56,524.49,471.82,669.28,395.3,256.5,247.78,272.83,117.64,237.76,0.0,0.0
Produção - batata-inglesa - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,11,Rondônia,638.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - batata-inglesa - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,14,Roraima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - batata-inglesa - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,4,Sul,42,Santa Catarina,399198.19,241021.35,336748.78,134861.43,115814.99,137264.84,117273.15,203464.51,127607.41,161592.47,164314.54,108249.52,245396.32,157274.17,65900.5,102968.8,185736.94,117456.04,110976.97,138277.55,333049.43,158801.34,71134.62,71569.53,75278.49,57439.53,62065.37,88076.45,90999.8,101020.78,80616.24,90615.19,99519.85,21301.12,35261.76,52454.74,95084.0,66853.68,53544.88,75628.65,65721.45,71767.45,170972.89,82157.38,59452.87,97710.63,73612.24,77050.28,99438.75,121836.33,0.0
Produção - batata-inglesa - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,28,Sergipe,6543.7,3963.19,286.65,890.67,1105.33,899.18,1195.27,1452.9,1408.64,1138.69,786.0,1361.99,2320.92,466.13,392.88,1689.14,1205.7,1780.96,1171.79,313.93,1566.92,261.48,440.08,351.5,159.91,152.81,20.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - batata-inglesa - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,3,Sudeste,35,São Paulo,1037491.52,812655.12,1157863.12,631117.88,693669.99,624957.51,1142446.33,796355.16,618605.94,1213523.02,724264.13,820220.86,1282220.92,819044.37,606332.34,818451.51,738300.38,545442.36,687287.5,561810.29,1419004.27,839328.63,177725.39,535091.32,642827.71,488049.48,607809.66,993050.21,767387.12,710472.58,761473.46,736433.07,700274.14,375316.59,303613.24,287930.94,320847.94,381840.29,384143.39,465782.8,373207.22,507765.29,654337.42,311624.82,309398.58,578317.25,528934.56,354442.11,515272.31,469870.61,0.0
Produção - batata-inglesa - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,17,Tocantins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,12,Acre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.98,525.33,1267.79,970.85,1085.52,290.89,192.11,26.49,23.88,58.33,290.24,186.07,83.84,189.98,708.34,6.91,82.82,76.0,69.75,63.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,27,Alagoas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,16,Amapá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,13,Amazonas,2379.69,3407.91,1678.94,5091.11,2737.46,4770.05,3528.71,3385.74,2322.28,7772.53,7735.01,13403.05,9704.43,9806.74,5361.99,1469.5,129.89,105.47,972.13,1119.17,555.82,578.73,284.33,246.87,454.69,509.59,479.94,372.59,443.25,361.32,309.44,1743.66,501.04,640.97,1196.78,432.26,6771.82,18435.4,19403.45,15390.98,6561.66,5834.72,2258.4,1663.21,1598.12,1640.65,1738.29,1512.94,1416.73,1779.77,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,29,Bahia,1711455.92,2541422.69,3151614.57,5147723.08,5082548.45,5073285.31,3104575.37,2901732.5,2301502.55,4021355.58,4694670.69,4887898.51,3591200.51,3013805.99,5359645.74,1667909.56,615300.29,759411.48,584890.32,562837.04,703554.66,373740.63,280776.0,350138.84,439721.73,287361.36,221560.12,248888.42,516942.81,418335.92,449802.81,288182.35,304043.8,279878.73,275047.08,329422.21,356332.55,760178.85,688817.95,615346.43,644402.17,899015.84,703269.96,451670.98,582587.48,647161.38,693592.07,849642.05,872731.75,963434.86,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,23,Ceará,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52,124.64,58.05,74.01,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,53,Distrito Federal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,3,Sudeste,32,Espírito Santo,86902.51,73443.19,128989.86,182252.96,239588.01,176378.12,117199.88,65852.68,76759.63,123104.0,179126.6,157340.02,127885.37,34683.22,43294.01,13098.42,10472.7,14503.07,24121.72,9370.45,16884.69,5506.47,17988.18,24074.13,8444.9,11858.26,17165.23,31284.39,50458.17,21400.08,20186.94,27801.78,21242.36,16138.0,13428.45,19070.89,15535.76,33879.66,19658.33,18167.5,19576.59,29318.29,33893.87,31799.56,50399.4,65387.5,71148.35,75844.53,51596.78,75829.44,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,52,Goiás,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,21,Maranhão,48.4,79.51,100.67,51.63,0.0,0.0,0.0,0.0,0.0,0.0,12.45,9.04,125.23,165.89,660.27,193.52,58.66,19.21,16.8,32.95,45.77,9.84,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,51,Mato Grosso,0.0,0.0,0.0,0.0,0.0,0.0,1322.36,356.84,383.4,1922.09,9453.08,11073.09,12141.77,13799.64,9007.79,4585.37,3726.21,9636.54,2913.73,3737.59,1776.52,669.13,543.9,470.39,1074.78,571.81,1124.8,1163.65,2205.55,451.83,515.47,418.43,431.6,492.17,887.74,537.04,1289.78,3095.5,1931.19,1548.16,1712.14,1835.19,1766.12,1734.19,2538.01,2008.12,1471.78,1580.61,1582.69,3040.73,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,50,Mato Grosso do Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,3,Sudeste,31,Minas Gerais,167.79,156.6,163.8,457.66,710.99,923.93,781.39,987.94,1345.13,777.52,982.14,1452.35,589.88,621.11,245.73,128.03,101.07,117.81,119.92,134.43,115.9,115.16,45.43,32.89,35.06,24.82,19.58,26.62,331.21,203.64,157.42,148.08,113.98,160.23,135.1,180.64,212.52,363.73,309.61,318.23,553.27,603.51,822.16,693.92,416.95,415.79,556.75,681.53,687.09,860.67,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,4,Sul,41,Paraná,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,25,Paraíba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,15,Pará,7481.05,10323.59,20913.94,39729.33,16038.74,24121.4,21924.47,36949.68,33859.98,80259.06,160583.86,151881.9,190261.46,155998.49,120072.16,56563.85,23113.75,23082.33,36964.38,40744.44,56551.97,32807.87,34615.37,47666.1,55309.08,46092.54,36800.93,46502.58,180157.27,81198.23,78213.59,71674.72,60387.71,82739.9,105617.43,142278.28,137034.38,283314.23,262780.94,267980.97,480158.36,552504.99,501130.49,519860.63,614683.23,672786.53,910848.37,898980.3,815334.88,821730.26,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,26,Pernambuco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,22,Piauí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,24,Rio Grande do Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,4,Sul,43,Rio Grande do Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,3,Sudeste,33,Rio de Janeiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,11,Rondônia,0.0,130.1,153.56,760.41,3055.78,12758.46,25417.16,29715.52,36935.45,230329.36,126490.53,729556.82,286543.01,314200.6,394382.81,81358.33,24824.73,88007.65,19937.26,30846.76,32095.73,21338.12,5659.83,7728.16,10085.62,11079.52,22393.84,17194.02,52739.28,71189.78,44957.84,44499.95,24450.54,26000.23,29256.12,36611.92,43751.79,75809.7,62645.78,47087.05,19607.51,21215.66,30175.76,24531.78,16863.62,23246.75,24443.14,25327.58,24033.0,27183.28,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,14,Roraima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,6.64,43.89,20.3,17.13,32.79,42.7,48.02,844.45,526.27,605.53,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,4,Sul,42,Santa Catarina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,28,Sergipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,3,Sudeste,35,São Paulo,1271.3,1060.07,410.34,302.16,1641.86,3081.95,2107.33,1841.29,1751.93,2871.48,3582.01,3280.42,1452.47,1793.02,912.18,681.59,183.2,90.27,254.32,305.39,78.19,40.04,39.88,22.94,29.26,25.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - cacau - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,17,Tocantins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,12,Acre,185.54,855.29,702.96,1294.34,1523.86,3254.37,4191.62,3892.37,3119.93,5050.42,9991.55,5500.77,10006.96,5226.73,2973.2,3205.35,1360.75,854.32,1538.74,2595.21,2962.78,2734.09,878.48,926.71,871.13,1675.43,3916.12,6228.44,3149.76,7348.16,6189.01,6199.62,3712.2,2439.67,2641.99,1353.61,1271.54,4168.27,4526.07,3751.08,3452.36,3217.74,5509.0,6619.72,5109.99,4944.48,5258.14,6809.31,11902.12,11486.21,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,27,Alagoas,2140.9,2630.91,1479.28,1318.42,918.13,442.17,234.97,126.25,92.74,134.74,80.75,610.99,401.44,419.68,437.91,3250.79,240.81,101.01,73.19,40.97,24.08,14.55,14.75,16.91,15.13,7.14,6.55,8.35,1.9,1.67,1.55,1.44,1.32,0.57,0.52,0.98,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,16,Amapá,12.91,38.55,51.19,38.72,33.96,22.0,15.03,747.93,577.94,487.75,498.59,81.66,87.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,1,Norte,13,Amazonas,1961.8,2112.92,373.64,431.8,74.7,83.6,285.35,125.89,106.51,139.09,216.0,2437.23,1463.0,1769.7,1494.05,661.35,929.79,3319.32,4243.42,4650.85,1856.16,913.83,386.78,494.93,367.49,399.92,379.15,298.31,349.57,3305.33,4577.32,9867.63,9321.55,861.87,6836.38,6651.03,4017.56,5329.64,4962.25,5035.92,814.4,5023.43,1050.54,866.47,544.02,536.01,591.58,561.57,1164.34,1205.74,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,29,Bahia,204531.01,295531.56,430001.15,370849.75,600829.59,708388.81,552295.43,400174.04,535711.36,583374.6,345629.48,1244772.07,2082927.14,543520.59,937219.4,439368.76,346918.25,517193.59,394533.1,183345.52,839302.76,376716.72,246356.75,286769.61,237348.57,495808.56,509752.67,430174.11,445925.48,469485.64,538180.85,574172.65,629045.93,293705.24,300136.27,298916.39,255450.84,773968.72,594076.55,553291.62,678266.8,745862.68,587336.97,632724.67,809038.13,540014.06,885006.16,1056972.21,1084259.77,974405.1,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,23,Ceará,13385.86,17598.26,34468.95,55525.48,49111.14,43046.25,36448.96,22109.59,44310.27,19570.19,15943.71,36362.02,39471.29,55477.57,34630.49,31626.83,16180.91,20583.39,19793.08,9587.45,46035.95,21424.09,14693.61,13604.08,12649.64,16221.03,18945.22,9907.95,5319.32,8671.92,10267.1,13437.81,13037.71,5797.29,6168.64,6884.06,5492.51,12035.82,5542.97,2812.34,7393.02,7251.55,3085.01,2718.15,2067.18,2085.09,1704.51,1345.81,3606.5,3066.89,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,53,Distrito Federal,180.69,313.2,518.69,1689.81,1487.35,1789.29,4153.4,2971.95,3844.66,7361.22,5031.65,19248.27,14799.17,19911.59,11761.53,2982.62,4548.76,3765.63,1846.95,11261.82,8469.61,3814.01,4231.82,3501.5,3603.52,1761.11,1203.65,1368.34,6607.32,3951.32,3268.35,4723.8,4235.14,1770.66,1854.68,937.49,1439.38,5105.31,6800.23,4235.58,7308.2,5692.07,5984.15,4392.96,2101.15,3843.18,3981.07,8710.62,8462.45,6039.73,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,3,Sudeste,32,Espírito Santo,608787.06,472403.3,1315450.0,1005337.87,1549227.71,1580817.9,1657604.16,1280465.31,1508510.28,2853306.71,2273195.16,4214743.81,6126809.47,1648357.14,2583995.22,3610620.86,795077.4,977627.29,1250805.75,1412593.41,2314347.6,1394463.12,1450960.89,1628397.58,1822158.51,1583977.58,2082541.02,1079042.92,1294555.15,1415012.35,1730322.71,1870313.63,2385913.8,1182981.94,1072427.81,859660.09,826742.89,2809341.32,2788087.57,2175078.2,2280045.2,2063317.99,2107216.56,2192119.37,2571987.66,2063844.72,2459405.46,3436548.46,5303519.41,3830832.56,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,52,Goiás,32086.09,36532.52,53237.34,95540.53,88037.87,108669.05,99311.1,66259.15,69205.1,71861.53,96964.13,129578.81,204037.1,88096.36,58937.3,31018.13,55792.79,46779.94,40577.18,43821.76,60147.34,25010.59,12898.73,15667.92,20087.89,19501.33,22601.85,29661.26,36492.22,35958.14,60939.73,89307.6,83635.75,36403.33,37618.99,30894.95,33646.1,65938.79,84847.66,51025.06,45089.21,53502.79,61067.7,38186.15,59170.01,70049.91,57924.93,79578.51,104166.51,76625.47,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,2,Nordeste,21,Maranhão,91.97,377.03,253.36,1161.74,392.23,417.97,545.4,659.59,605.32,540.87,803.57,1065.01,968.52,649.58,430.71,887.21,135.93,162.68,128.67,56.25,89.71,16.83,22.7,0.0,0.0,0.0,0.0,139.75,68.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,51,Mato Grosso,5312.73,14038.62,44231.07,55511.98,67763.34,103484.61,196528.53,109209.78,108943.04,154189.39,100123.25,264660.97,597385.35,149525.02,66935.41,88358.25,136146.18,66142.04,86931.29,114166.22,86338.04,67350.34,29449.5,62714.29,58198.7,54330.71,62363.27,65964.03,49488.43,53575.06,55064.4,41396.48,25929.83,12547.46,10248.09,9371.96,12365.12,24146.37,17873.39,30544.89,22680.73,19636.97,20430.95,23840.36,17903.06,22265.72,19419.31,28648.87,39391.95,48254.04,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,5,Centro-Oeste,50,Mato Grosso do Sul,88135.14,103939.33,26172.49,115487.3,131022.16,155922.44,144836.57,128161.8,54653.48,72476.27,191947.12,176425.99,173226.82,103640.9,30309.24,58855.39,29613.72,10223.33,7598.63,7049.28,12260.37,1294.25,5090.69,7329.56,5707.73,11447.89,5588.17,3247.73,8674.23,6180.89,18534.57,9853.24,11438.45,5320.58,4435.6,1851.97,2600.56,7313.6,6529.97,6374.85,5835.8,5358.78,1721.72,1614.25,748.97,1118.7,725.62,1362.6,618.29,1597.01,0.0
Produção - café - valor,Instituto Brasileiro de Geografia e Estatística,Mil Reais,0,brasil,3,Sudeste,31,Minas Gerais,2362404.36,1036914.19,2519177.87,4715918.62,3579265.25,5739782.83,2386519.8,6448599.33,2368027.32,5579902.9,4340112.16,12016197.47,7616773.07,6419969.52,6723904.29,4105501.51,3353812.38,3964929.11,3834820.94,4914166.6,10307940.14,4112844.17,4162495.18,4848062.21,5167844.97,5014359.34,4685463.71,3178148.3,5209471.68,3744675.33,6792811.3,5285013.41,7173285.34,2189912.27,3002868.09,2332385.41,3183808.13,9172574.82,8494129.11,5804012.05,6911221.32,6397462.3,8894141.91,6570761.4,7913240.14,5517103.5,8768868.59,8693564.03,12264614.56,9876390.7,0.0
